1)riId	2)riType	3)regulatorId	4)regulatorName	5)cnfName	19)targetTuOrGene	27)riPMIDS 
RDBECOLIRIC04090	tf-promoter	RDBECOLITFC00009	NarL	DNA-binding transcriptional dual regulator NarL-phosphorylated	RDBECOLITUC03400:focA-pflB	7601827 
RDBECOLIRIC04091	tf-promoter	RDBECOLITFC00009	NarL	DNA-binding transcriptional dual regulator NarL-phosphorylated	RDBECOLITUC03400:focA-pflB	7601827 
RDBECOLIRIC04092	tf-promoter	RDBECOLITFC00009	NarL	DNA-binding transcriptional dual regulator NarL-phosphorylated	RDBECOLITUC03400:focA-pflB	7601827 
RDBECOLIRIC04093	tf-promoter	RDBECOLITFC00009	NarL	DNA-binding transcriptional dual regulator NarL-phosphorylated	RDBECOLITUC03400:focA-pflB	7601827 
RDBECOLIRIC04094	tf-promoter	RDBECOLITFC00009	NarL	DNA-binding transcriptional dual regulator NarL-phosphorylated	RDBECOLITUC03400:focA-pflB	7601827 
RDBECOLIRIC04095	tf-promoter	RDBECOLITFC00098	ArcA	DNA-binding transcriptional dual regulator ArcA-phosphorylated	RDBECOLITUC03400:focA-pflB	1592804;24699140;7565118;7665524;7934836;8376324 
RDBECOLIRIC04096	tf-promoter	RDBECOLITFC00009	NarL	DNA-binding transcriptional dual regulator NarL-phosphorylated	RDBECOLITUC03400:focA-pflB	7601827 
RDBECOLIRIC04097	tf-promoter	RDBECOLITFC00009	NarL	DNA-binding transcriptional dual regulator NarL-phosphorylated	RDBECOLITUC03400:focA-pflB	7601827 
RDBECOLIRIC04098	tf-promoter	RDBECOLITFC00009	NarL	DNA-binding transcriptional dual regulator NarL-phosphorylated	RDBECOLITUC03400:focA-pflB	7601827 
RDBECOLIRIC04099	tf-promoter	RDBECOLITFC00128	FNR	DNA-binding transcriptional dual regulator FNR	RDBECOLITUC03402:focA-pflB	7665524 
RDBECOLIRIC04100	tf-promoter	RDBECOLITFC00009	NarL	DNA-binding transcriptional dual regulator NarL-phosphorylated	RDBECOLITUC03402:focA-pflB	7601827 
RDBECOLIRIC04101	tf-promoter	RDBECOLITFC00009	NarL	DNA-binding transcriptional dual regulator NarL-phosphorylated	RDBECOLITUC03402:focA-pflB	7601827 
RDBECOLIRIC04102	tf-promoter	RDBECOLITFC00009	NarL	DNA-binding transcriptional dual regulator NarL-phosphorylated	RDBECOLITUC03402:focA-pflB	7601827 
RDBECOLIRIC04103	tf-promoter	RDBECOLITFC00009	NarL	DNA-binding transcriptional dual regulator NarL-phosphorylated	RDBECOLITUC03402:focA-pflB	7601827 
RDBECOLIRIC04104	tf-promoter	RDBECOLITFC00009	NarL	DNA-binding transcriptional dual regulator NarL-phosphorylated	RDBECOLITUC03402:focA-pflB	7601827 
RDBECOLIRIC04105	tf-promoter	RDBECOLITFC00009	NarL	DNA-binding transcriptional dual regulator NarL-phosphorylated	RDBECOLITUC03402:focA-pflB	7601827 
RDBECOLIRIC04106	tf-promoter	RDBECOLITFC00009	NarL	DNA-binding transcriptional dual regulator NarL-phosphorylated	RDBECOLITUC03402:focA-pflB	7601827 
RDBECOLIRIC04107	tf-promoter	RDBECOLITFC00009	NarL	DNA-binding transcriptional dual regulator NarL-phosphorylated	RDBECOLITUC03402:focA-pflB	7601827 
RDBECOLIRIC04108	tf-promoter	RDBECOLITFC00009	NarL	DNA-binding transcriptional dual regulator NarL-phosphorylated	RDBECOLITUC03402:focA-pflB	7601827 
RDBECOLIRIC04109	tf-promoter	RDBECOLITFC00009	NarL	DNA-binding transcriptional dual regulator NarL-phosphorylated	RDBECOLITUC03402:focA-pflB	7601827 
RDBECOLIRIC04110	tf-promoter	RDBECOLITFC00009	NarL	DNA-binding transcriptional dual regulator NarL-phosphorylated	RDBECOLITUC03402:focA-pflB	7601827 
RDBECOLIRIC04111	tf-promoter	RDBECOLITFC00040	OmpR	OmpR-P	RDBECOLITUC01846:micF	11812125;16618701;1695892;2656704;28526842;32108145;32576675;28061857;34824476 
RDBECOLIRIC04112	tf-promoter	RDBECOLITFC00040	OmpR	OmpR-P	RDBECOLITUC01846:micF	11812125;16618701;1695892;2656704;28526842;32108145;28061857;34824476 
RDBECOLIRIC04113	tf-promoter	RDBECOLITFC00040	OmpR	OmpR-P	RDBECOLITUC01846:micF	11158569;11812125;16618701;1695892;28526842;32108145;28061857 
RDBECOLIRIC04114	tf-promoter	RDBECOLITFC00051	Rob	Rob	RDBECOLITUC01846:micF	10802742;34791440;34824476 
RDBECOLIRIC04115	tf-promoter	RDBECOLITFC00019	HU	HU	RDBECOLITUC01846:micF	9192630 
RDBECOLIRIC04116	tf-promoter	RDBECOLITFC00201	SoxS	SoxS	RDBECOLITUC01846:micF	11601842;26279566;8034583 
RDBECOLIRIC04117	tf-promoter	RDBECOLITFC00201	SoxS	SoxS	RDBECOLITUC01846:micF	11601842;26279566;8034583 
RDBECOLIRIC04118	tf-promoter	RDBECOLITFC00074	MarA	MarA	RDBECOLITUC01846:micF	10873449;11601842 
RDBECOLIRIC04119	tf-promoter	RDBECOLITFC00211	IHF	IHF	RDBECOLITUC01846:micF	2203749 
RDBECOLIRIC04120	tf-promoter	RDBECOLITFC00020	H-NS	H-NS	RDBECOLITUC01846:micF	11029695;11601842 
RDBECOLIRIC04121	tf-promoter	RDBECOLITFC00014	Lrp	Lrp	RDBECOLITUC01846:micF	11601842;1346534;8002608 
RDBECOLIRIC04122	tf-promoter	RDBECOLITFC00014	Lrp	DNA-binding transcriptional dual regulator Lrp-L-leucine	RDBECOLITUC01846:micF	11601842;8002608 
RDBECOLIRIC04123	tf-promoter	RDBECOLITFC00014	Lrp	Lrp	RDBECOLITUC01846:micF	11601842;1346534;8002608 
RDBECOLIRIC04124	tf-promoter	RDBECOLITFC00014	Lrp	Lrp	RDBECOLITUC01846:micF	11601842;1346534;8002608 
RDBECOLIRIC04125	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC03497:ptsHI-crr	10469172;10464268;7852310;21673794;26843427 
RDBECOLIRIC04126	tf-promoter	RDBECOLITFC00219	Mlc	Mlc	RDBECOLITUC03497:ptsHI-crr	10464268;10469172;34824476 
RDBECOLIRIC04127	tf-promoter	RDBECOLITFC00057	Cra	DNA-binding transcriptional dual regulator Cra	RDBECOLITUC03500:ptsHI-crr	21115656;29394395;26843427;34824476 
RDBECOLIRIC04128	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC03500:ptsHI-crr	15520470;2457575 
RDBECOLIRIC04129	tf-promoter	RDBECOLITFC00053	Fis	DNA-binding transcriptional dual regulator Fis	RDBECOLITUC02406:metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp	2207159;21097887 
RDBECOLIRIC04130	tf-promoter	RDBECOLITFC00202	PhoB	DNA-binding transcriptional dual regulator PhoB-phosphorylated	RDBECOLITUC02398:ugpBAECQ	23274360;26843427;34824476 
RDBECOLIRIC04131	tf-promoter	RDBECOLITFC00202	PhoB	DNA-binding transcriptional dual regulator PhoB-phosphorylated	RDBECOLITUC02398:ugpBAECQ	1987150;23274360;34824476 
RDBECOLIRIC04132	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC02399:ugpBAECQ	 
RDBECOLIRIC04133	tf-promoter	RDBECOLITFC00202	PhoB	DNA-binding transcriptional dual regulator PhoB-phosphorylated	RDBECOLITUC02399:ugpBAECQ	1987150;23274360;26843427;34824476 
RDBECOLIRIC04134	tf-promoter	RDBECOLITFC00202	PhoB	DNA-binding transcriptional dual regulator PhoB-phosphorylated	RDBECOLITUC02399:ugpBAECQ	1987150;26843427;34824476 
RDBECOLIRIC04135	tf-promoter	RDBECOLITFC00126	FadR	FadR	RDBECOLITUC03452:uspA	8932299 
RDBECOLIRIC04136	tf-promoter	RDBECOLITFC00126	FadR	FadR	RDBECOLITUC03452:uspA	8932299 
RDBECOLIRIC04137	tf-promoter	RDBECOLITFC00114	CytR	DNA-binding transcriptional repressor CytR	RDBECOLITUC02396:cytR	1328649;2162467;9155036;34824476 
RDBECOLIRIC04138	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC02396:cytR	1328649;2162467;21673794;26843427 
RDBECOLIRIC04139	tf-promoter	RDBECOLITFC00053	Fis	DNA-binding transcriptional dual regulator Fis	RDBECOLITUC03451:trmA	1999392;21097887 
RDBECOLIRIC04140	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC00129:fur	2836193 
RDBECOLIRIC04141	tf-promoter	RDBECOLITFC00093	Fur	Fur-a [2Fe-2S] iron-sulfur cluster DNA-binding transcriptional dual regulator	RDBECOLITUC00129:fur	10411720;17921503;2836193 
RDBECOLIRIC04142	tf-promoter	RDBECOLITFC00077	GadE	GadE	RDBECOLITUC03216:lrp	14702398 
RDBECOLIRIC04143	tf-promoter	RDBECOLITFC00014	Lrp	Lrp	RDBECOLITUC03216:lrp	1532173;8144448;8521047;30420454 
RDBECOLIRIC04144	tf-promoter	RDBECOLITFC00014	Lrp	Lrp	RDBECOLITUC03216:lrp	8144448;30420454;34824476 
RDBECOLIRIC04145	tf-promoter	RDBECOLITFC00211	IHF	IHF	RDBECOLITUC03217:gltBDF	11395454;17233899 
RDBECOLIRIC04146	tf-promoter	RDBECOLITFC00211	IHF	IHF	RDBECOLITUC03217:gltBDF	11395454;17233899 
RDBECOLIRIC04147	tf-promoter	RDBECOLITFC00077	GadE	GadE	RDBECOLITUC03217:gltBDF	14702398;26258987 
RDBECOLIRIC04148	tf-promoter	RDBECOLITFC00014	Lrp	Lrp	RDBECOLITUC03217:gltBDF	17233899;30420454;3326786;9236118 
RDBECOLIRIC04149	tf-promoter	RDBECOLITFC00014	Lrp	Lrp	RDBECOLITUC03217:gltBDF	17233899;19052235;30420454;3326786;9236118;34824476 
RDBECOLIRIC04150	tf-promoter	RDBECOLITFC00014	Lrp	Lrp	RDBECOLITUC03217:gltBDF	17233899;30420454;9236118 
RDBECOLIRIC04151	tf-promoter	RDBECOLITFC00109	ArgR	ArgR-L-arginine DNA-binding transcriptional dual regulator	RDBECOLITUC03217:gltBDF	17233899;25735747 
RDBECOLIRIC04152	tf-promoter	RDBECOLITFC00109	ArgR	ArgR-L-arginine DNA-binding transcriptional dual regulator	RDBECOLITUC03217:gltBDF	17233899;25735747 
RDBECOLIRIC04153	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC03217:gltBDF	17233899 
RDBECOLIRIC04154	tf-promoter	RDBECOLITFC00128	FNR	DNA-binding transcriptional dual regulator FNR	RDBECOLITUC03217:gltBDF	16377617;21272324;23818864 
RDBECOLIRIC04155	tf-promoter	RDBECOLITFC00135	Nac	Nac	RDBECOLITUC03217:gltBDF	11121068 
RDBECOLIRIC04156	tf-promoter	RDBECOLITFC00014	Lrp	DNA-binding transcriptional dual regulator Lrp-L-leucine	RDBECOLITUC03218:livJ	1532173;1729203;30420454;7751276;8521047 
RDBECOLIRIC04157	tf-promoter	RDBECOLITFC00014	Lrp	Lrp	RDBECOLITUC03219:livKHMGF	1729203;30420454 
RDBECOLIRIC04158	tf-promoter	RDBECOLITFC00221	LysR	LysR	RDBECOLITUC03220:lysA	6411928 
RDBECOLIRIC04159	tf-promoter	RDBECOLITFC00221	LysR	LysR	RDBECOLITUC03221:lysR	6350602 
RDBECOLIRIC04160	tf-promoter	RDBECOLITFC00183	MalI	MalI	RDBECOLITUC03222:malI	20141531;34824476 
RDBECOLIRIC04161	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC03222:malI	19054084;20141531;21673794;26843427 
RDBECOLIRIC04162	tf-promoter	RDBECOLITFC00060	MngR	DNA-binding transcriptional repressor MngR	RDBECOLITUC03431:mngR	14645248;34824476 
RDBECOLIRIC04163	tf-promoter	RDBECOLITFC00060	MngR	DNA-binding transcriptional repressor MngR	RDBECOLITUC03431:mngR	14645248 
RDBECOLIRIC04165	tf-promoter	RDBECOLITFC00052	FlhDC	FlhDC	RDBECOLITUC03437:fliAZY	15941987;21685294;25275371;36835109;7961507;8866483 
RDBECOLIRIC04166	tf-promoter	RDBECOLITFC00020	H-NS	H-NS	RDBECOLITUC03437:fliAZY	8071234 
RDBECOLIRIC04167	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC03312:glgS	1324388;21673794;26843427 
RDBECOLIRIC04168	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC02019:gntK	9135111;21673794;26843427 
RDBECOLIRIC04169	tf-promoter	RDBECOLITFC00068	IdnR	IdnR-5-dehydro-D-gluconate DNA-binding transcriptional dual regulator	RDBECOLITUC02019:gntK	12618441 
RDBECOLIRIC04170	tf-promoter	RDBECOLITFC00068	IdnR	IdnR-5-dehydro-D-gluconate DNA-binding transcriptional dual regulator	RDBECOLITUC02019:gntK	12618441 
RDBECOLIRIC04171	tf-promoter	RDBECOLITFC00177	GntR	GntR	RDBECOLITUC02019:gntK	12618441;34824476 
RDBECOLIRIC04172	tf-promoter	RDBECOLITFC00177	GntR	GntR	RDBECOLITUC02019:gntK	12618441;9135111;34824476 
RDBECOLIRIC04173	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC03496:yhfA	15520470;1715982;9582281 
RDBECOLIRIC04174	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC03496:yhfA	9582281 
RDBECOLIRIC04175	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC03498:ptsHI-crr	10469172;21673794;26843427 
RDBECOLIRIC04176	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC03501:ptsHI-crr	15520470;2457575 
RDBECOLIRIC04177	tf-promoter	RDBECOLITFC00057	Cra	DNA-binding transcriptional dual regulator Cra	RDBECOLITUC03501:ptsHI-crr	21115656;29394395;26843427;34824476 
RDBECOLIRIC04178	tf-promoter	RDBECOLITFC00121	PurR	DNA-binding transcriptional repressor PurR-hypoxanthine	RDBECOLITUC03091:hflD-purB	1729205;21572102 
RDBECOLIRIC04179	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC03183:dsdXA	 
RDBECOLIRIC04180	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC03183:dsdXA	21673794;26843427 
RDBECOLIRIC04181	tf-promoter	RDBECOLITFC00222	DsdC	DsdC-D-serine DNA-binding transcriptional dual regulator	RDBECOLITUC03183:dsdXA	7592420 
RDBECOLIRIC04182	tf-promoter	RDBECOLITFC00098	ArcA	DNA-binding transcriptional dual regulator ArcA-phosphorylated	RDBECOLITUC03401:focA-pflB	7665524 
RDBECOLIRIC04183	tf-promoter	RDBECOLITFC00018	CsgD	CsgD	RDBECOLITUC03413:csgBAC	14523117 
RDBECOLIRIC04184	tf-promoter	RDBECOLITFC00170	CpxR	CpxR-phosphorylated	RDBECOLITUC03413:csgBAC	11717281;11953442 
RDBECOLIRIC04185	tf-promoter	RDBECOLITFC00014	Lrp	Lrp	RDBECOLITUC03289:dadAX	10216857;30420454;8955407 
RDBECOLIRIC04186	tf-promoter	RDBECOLITFC00014	Lrp	Lrp	RDBECOLITUC03289:dadAX	10216857;19052235;30420454;8955407;34824476 
RDBECOLIRIC04187	tf-promoter	RDBECOLITFC00014	Lrp	Lrp	RDBECOLITUC03289:dadAX	10216857;30420454;8955407;34824476 
RDBECOLIRIC04188	tf-promoter	RDBECOLITFC00014	Lrp	Lrp	RDBECOLITUC03289:dadAX	10216857;19052235;30420454;8955407 
RDBECOLIRIC04189	tf-promoter	RDBECOLITFC00014	Lrp	Lrp	RDBECOLITUC03289:dadAX	10216857;30420454;8955407 
RDBECOLIRIC04190	tf-promoter	RDBECOLITFC00014	Lrp	Lrp	RDBECOLITUC03289:dadAX	10216857;30420454;8955407 
RDBECOLIRIC04191	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC03289:dadAX	 
RDBECOLIRIC04192	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC03289:dadAX	10216857;8955407;9648752 
RDBECOLIRIC04193	tf-promoter	RDBECOLITFC00014	Lrp	Lrp	RDBECOLITUC03289:dadAX	10216857;30420454;8955407 
RDBECOLIRIC04194	tf-promoter	RDBECOLITFC00014	Lrp	Lrp	RDBECOLITUC03289:dadAX	10216857;30420454;8955407 
RDBECOLIRIC04195	tf-promoter	RDBECOLITFC00014	Lrp	Lrp	RDBECOLITUC03289:dadAX	10216857;19052235;30420454;8955407 
RDBECOLIRIC04196	tf-promoter	RDBECOLITFC00014	Lrp	Lrp	RDBECOLITUC03289:dadAX	10216857;19052235;30420454;8955407 
RDBECOLIRIC04197	tf-promoter	RDBECOLITFC00014	Lrp	Lrp	RDBECOLITUC03289:dadAX	10216857;30420454;8955407 
RDBECOLIRIC04198	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC02569:lsrACDBFG-tam	15743955 
RDBECOLIRIC04199	tf-promoter	RDBECOLITFC00165	LsrR	DNA-binding transcriptional repressor LsrR	RDBECOLITUC02569:lsrACDBFG-tam	15743955;19636340 
RDBECOLIRIC04200	tf-promoter	RDBECOLITFC00053	Fis	DNA-binding transcriptional dual regulator Fis	RDBECOLITUC03421:osmE	12395194 
RDBECOLIRIC04201	tf-promoter	RDBECOLITFC00053	Fis	DNA-binding transcriptional dual regulator Fis	RDBECOLITUC03421:osmE	12395194 
RDBECOLIRIC04202	tf-promoter	RDBECOLITFC00053	Fis	DNA-binding transcriptional dual regulator Fis	RDBECOLITUC03421:osmE	12395194 
RDBECOLIRIC04203	tf-promoter	RDBECOLITFC00211	IHF	IHF	RDBECOLITUC03421:osmE	7565114 
RDBECOLIRIC04204	tf-promoter	RDBECOLITFC00027	NagC	NagC	RDBECOLITUC03313:glmUS	7545108 
RDBECOLIRIC04205	tf-promoter	RDBECOLITFC00027	NagC	NagC	RDBECOLITUC03313:glmUS	7545108;34824476 
RDBECOLIRIC04206	tf-promoter	RDBECOLITFC00053	Fis	DNA-binding transcriptional dual regulator Fis	RDBECOLITUC03538:pheU	21097887;34791440 
RDBECOLIRIC04207	tf-promoter	RDBECOLITFC00053	Fis	DNA-binding transcriptional dual regulator Fis	RDBECOLITUC03539:leuQPV	10368169;21097887;34791440 
RDBECOLIRIC04208	tf-promoter	RDBECOLITFC00211	IHF	IHF	RDBECOLITUC03427:yadV-htrE	8102362 
RDBECOLIRIC04209	tf-promoter	RDBECOLITFC00053	Fis	DNA-binding transcriptional dual regulator Fis	RDBECOLITUC03525:metT-leuW-glnUW-metU-glnVX	21097887 
RDBECOLIRIC04210	tf-promoter	RDBECOLITFC00053	Fis	DNA-binding transcriptional dual regulator Fis	RDBECOLITUC03527:serT	21097887;34791440 
RDBECOLIRIC04211	tf-promoter	RDBECOLITFC00053	Fis	DNA-binding transcriptional dual regulator Fis	RDBECOLITUC03528:serX	21097887;34791440 
RDBECOLIRIC04212	tf-promoter	RDBECOLITFC00121	PurR	DNA-binding transcriptional repressor PurR-hypoxanthine	RDBECOLITUC03493:cvpA-purF-ubiX	21572102;2198266;2404765;3058703;3058704;34824476 
RDBECOLIRIC04213	tf-promoter	RDBECOLITFC00014	Lrp	Lrp	RDBECOLITUC03495:ompC	1346534;8002608 
RDBECOLIRIC04214	tf-promoter	RDBECOLITFC00014	Lrp	Lrp	RDBECOLITUC03495:ompC	1346534;8002608 
RDBECOLIRIC04215	tf-promoter	RDBECOLITFC00014	Lrp	Lrp	RDBECOLITUC03495:ompC	1346534;8002608 
RDBECOLIRIC04216	tf-promoter	RDBECOLITFC00014	Lrp	Lrp	RDBECOLITUC03495:ompC	1346534;8002608 
RDBECOLIRIC04217	tf-promoter	RDBECOLITFC00014	Lrp	Lrp	RDBECOLITUC03495:ompC	1346534;8002608 
RDBECOLIRIC04218	tf-promoter	RDBECOLITFC00014	Lrp	Lrp	RDBECOLITUC03495:ompC	1346534;8002608;8521047 
RDBECOLIRIC04219	tf-promoter	RDBECOLITFC00014	Lrp	Lrp	RDBECOLITUC03495:ompC	1346534;8002608 
RDBECOLIRIC04220	tf-promoter	RDBECOLITFC00014	Lrp	Lrp	RDBECOLITUC03495:ompC	1346534;8002608 
RDBECOLIRIC04221	tf-promoter	RDBECOLITFC00014	Lrp	Lrp	RDBECOLITUC03495:ompC	1346534;8002608 
RDBECOLIRIC04222	tf-promoter	RDBECOLITFC00211	IHF	IHF	RDBECOLITUC03495:ompC	 
RDBECOLIRIC04223	tf-promoter	RDBECOLITFC00027	NagC	NagC	RDBECOLITUC03506:glmUS	7545108 
RDBECOLIRIC04224	tf-promoter	RDBECOLITFC00027	NagC	NagC	RDBECOLITUC03506:glmUS	7545108;34824476 
RDBECOLIRIC04225	tf-promoter	RDBECOLITFC00096	AppY	AppY	RDBECOLITUC03321:hyaABCDEF	10464194 
RDBECOLIRIC04226	tf-promoter	RDBECOLITFC00098	ArcA	DNA-binding transcriptional dual regulator ArcA-phosphorylated	RDBECOLITUC03321:hyaABCDEF	10537212 
RDBECOLIRIC04227	tf-promoter	RDBECOLITFC00055	IscR	IscR	RDBECOLITUC03321:hyaABCDEF	16677314;34824476 
RDBECOLIRIC04228	tf-promoter	RDBECOLITFC00085	NarP	DNA-binding transcriptional dual regulator NarP-phosphorylated	RDBECOLITUC03321:hyaABCDEF	 
RDBECOLIRIC04229	tf-promoter	RDBECOLITFC00085	NarP	DNA-binding transcriptional dual regulator NarP-phosphorylated	RDBECOLITUC03321:hyaABCDEF	 
RDBECOLIRIC04230	tf-promoter	RDBECOLITFC00009	NarL	DNA-binding transcriptional dual regulator NarL-phosphorylated	RDBECOLITUC03321:hyaABCDEF	 
RDBECOLIRIC04231	tf-promoter	RDBECOLITFC00009	NarL	DNA-binding transcriptional dual regulator NarL-phosphorylated	RDBECOLITUC03321:hyaABCDEF	 
RDBECOLIRIC04232	tf-promoter	RDBECOLITFC00158	PdhR	PdhR	RDBECOLITUC03186:fecABCDE	17214507 
RDBECOLIRIC04233	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC03186:fecABCDE	15659676 
RDBECOLIRIC04234	tf-promoter	RDBECOLITFC00093	Fur	Fur-a [2Fe-2S] iron-sulfur cluster DNA-binding transcriptional dual regulator	RDBECOLITUC03186:fecABCDE	17921503;32576675;32813023;37026477;26670385 
RDBECOLIRIC04235	tf-promoter	RDBECOLITFC00093	Fur	Fur-a [2Fe-2S] iron-sulfur cluster DNA-binding transcriptional dual regulator	RDBECOLITUC03186:fecABCDE	15659676;32576675;32813023;37026477;9575233;26670385 
RDBECOLIRIC04236	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC01932:proP	10894725;21673794;26843427 
RDBECOLIRIC04237	tf-promoter	RDBECOLITFC00053	Fis	DNA-binding transcriptional dual regulator Fis	RDBECOLITUC01932:proP	7545153;21097887;34791440 
RDBECOLIRIC04238	tf-promoter	RDBECOLITFC00053	Fis	DNA-binding transcriptional dual regulator Fis	RDBECOLITUC01932:proP	7545153;21097887 
RDBECOLIRIC04239	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC03482:ppiA	7715459;21673794;26843427 
RDBECOLIRIC04240	tf-promoter	RDBECOLITFC00114	CytR	DNA-binding transcriptional repressor CytR	RDBECOLITUC03482:ppiA	7715459 
RDBECOLIRIC04241	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC03482:ppiA	7715459;21673794;26843427 
RDBECOLIRIC04242	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC03483:ppiA	7715459;21673794;26843427 
RDBECOLIRIC04243	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC03483:ppiA	7715459;21673794;26843427 
RDBECOLIRIC04244	tf-promoter	RDBECOLITFC00114	CytR	DNA-binding transcriptional repressor CytR	RDBECOLITUC03483:ppiA	7715459 
RDBECOLIRIC04245	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC03484:ppiA	7715459;21673794;26843427 
RDBECOLIRIC04246	tf-promoter	RDBECOLITFC00114	CytR	DNA-binding transcriptional repressor CytR	RDBECOLITUC03484:ppiA	7715459 
RDBECOLIRIC04247	tf-promoter	RDBECOLITFC00121	PurR	DNA-binding transcriptional repressor PurR-hypoxanthine	RDBECOLITUC03098:pyrD	1971621;21572102;34824476 
RDBECOLIRIC04248	tf-promoter	RDBECOLITFC00009	NarL	DNA-binding transcriptional dual regulator NarL-phosphorylated	RDBECOLITUC03332:moeAB	11357510 
RDBECOLIRIC04249	tf-promoter	RDBECOLITFC00009	NarL	DNA-binding transcriptional dual regulator NarL-phosphorylated	RDBECOLITUC03332:moeAB	11357510 
RDBECOLIRIC04250	tf-promoter	RDBECOLITFC00098	ArcA	DNA-binding transcriptional dual regulator ArcA-phosphorylated	RDBECOLITUC03332:moeAB	11357510 
RDBECOLIRIC04251	tf-promoter	RDBECOLITFC00128	FNR	DNA-binding transcriptional dual regulator FNR	RDBECOLITUC03332:moeAB	11357510 
RDBECOLIRIC04252	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC03415:csgDEFG	15520470 
RDBECOLIRIC04253	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC03415:csgDEFG	15520470;29196655 
RDBECOLIRIC04254	tf-promoter	RDBECOLITFC00018	CsgD	CsgD	RDBECOLITUC03415:csgDEFG	21421764 
RDBECOLIRIC04255	tf-promoter	RDBECOLITFC00040	OmpR	OmpR-P	RDBECOLITUC03415:csgDEFG	15743952;20466769;28526842;11717281;28061857;34824476 
RDBECOLIRIC04256	tf-promoter	RDBECOLITFC00117	RcsAB	RcsAB	RDBECOLITUC03415:csgDEFG	16000739 
RDBECOLIRIC04257	tf-promoter	RDBECOLITFC00170	CpxR	CpxR-phosphorylated	RDBECOLITUC03415:csgDEFG	15743952;20466769 
RDBECOLIRIC04258	tf-promoter	RDBECOLITFC00170	CpxR	CpxR-phosphorylated	RDBECOLITUC03415:csgDEFG	11717281;15743952 
RDBECOLIRIC04259	tf-promoter	RDBECOLITFC00170	CpxR	CpxR-phosphorylated	RDBECOLITUC03415:csgDEFG	15743952 
RDBECOLIRIC04260	tf-promoter	RDBECOLITFC00170	CpxR	CpxR-phosphorylated	RDBECOLITUC03415:csgDEFG	15743952;20466769 
RDBECOLIRIC04261	tf-promoter	RDBECOLITFC00170	CpxR	CpxR-phosphorylated	RDBECOLITUC03415:csgDEFG	15743952 
